"453782511,2024-11-20T08:33:52Z,1403/08/30 12:03,BORSCHI,sal17075,twit,#شاخص_بورس \nعجب بازار مکاره ای فروشنده ها بازنده های امروز بودن"
"025c123b-114b-425a-83ce-fe582b739fc7,,,,,all,"
"453714384,2024-11-17T06:56:41Z,1403/08/27 10:26,Hitm@n,hitman,retwit,#کسرام هر وقت خواستید ببینید بازار منفی ه یا مثبته صفحه بورس رو باز نکنید و وقت خودتون رو تلف نکنید.ببینید سهم کسرام بازه یا بسته س.اگ سهم بسته بود یعنی بازار مثبت ه .هر وقت سهم باز بود و قابل معامله بدونید بازار منفی ه و اوضاع بورس بده!!!"
"453782480,2024-11-20T08:33:21Z,1403/08/30 12:03,iman,as1269,twit,#شاخص_بورس \nولساپا هیچ حقیقی دیگه فروشنده نیست فقط حقوقی سر لج بازی نشسته سر خط فروش هر کی دوست داشت با تحلیل خودش از سفره حقوقی برداره انشاالله خود حقوقی چند برابر بالاتر پسش بگیره"
"453782447,2024-11-20T08:32:41Z,1403/08/30 12:02,dicedancer,dicedancer,twit,#وبصادر ایلان ماسک فهمید سهام تو ایران سر کاری هست و هیچ ارزشی نداره پولش رو مدیران دولتی هاپولی میکنن واسه همین بازار منفی شده ایلان ماسک داده فرار میکنه"
"453782440,2024-11-20T08:32:22Z,1403/08/30 12:02,BORSCHI,sal17075,twit,#خساپا \nفروشنده ها رکب خوردن بازار در حال برگشت امروز نخری سر جاش بذاری شنبه باید سرخطی بزنی"
"453782430,2024-11-20T08:32:09Z,1403/08/30 12:02,BORSCHI,sal17075,twit,#کرومیت \nفروشنده ها رکب خوردن بازار در حال برگشت امروز نخری سر جاش بذاری شنبه باید سرخطی بزنی"
"453763806,2024-11-19T09:30:39Z,1403/08/29 13:00,مهرداد,trade12,retwit,#خودرو اخبار مهم و تاثیر گذار بر بازار :\n♦️ کاهش نرخ سود بانکی از 30 به 25 درصد\n♦️ افزایش نرخ دلار نیمایی به 51 هزار تومن\n♦️ مجوز بانک مرکزی برای افزایش سرمایه بانک صادرات\n ♦️ مجوز افزایش نرخ های گروه خودرو و سایپا\n♦️ معافیت مالیاتی واحدهای تولیدی از 30 به 25 درصد\n♦️ انجام افزایش سرمایه خودرو و خساپا تا پایان سالجاری\n ♦️خارج شدن دولت از سهامداری خودرو و واگذاری به بخش خصوصی\n♦️ حمایت جدی وزیر اقتصاد و ریس سازمان برای افزایش عمق بازار سرمایه ."
"453782405,2024-11-20T08:31:57Z,1403/08/30 12:01,Goliii,golii1219,twit,#وثوق \nفعلا پوشکش کردن شدید بد جور حالش بده فکر نکنم بتونن بشورنش یکساله تو خرابکاری مونده"
"453782396,2024-11-20T08:31:22Z,1403/08/30 12:01,BORSCHI,sal17075,twit,#حفارس \nفروشنده ها رکب خوردن بازار در حال برگشت امروز نخری سر جاش بذاری شنبه باید سرخطی بزنی"
"453782390,2024-11-20T08:31:12Z,1403/08/30 12:01,BORSCHI,sal17075,twit,#خمحور \nفروشنده ها رکب خوردن بازار در حال برگشت امروز نخری سر جاش بذاری شنبه باید سرخطی بزنی"
