"454157038,2024-12-10T08:20:15Z,1403/09/20 11:50,asad,asad_asadi20,quote,#بکام / خب این هم  الگوی دوکف در تایم روزانه و زمانی که خط گردن شکسته شد توی پولبک میشده وارد خرید شد (این مطلب صرفا جنبه آموزشی دارد و سیگنال نیست)"
"035228bc-cab5-4443-8e1b-1de4592facdc,,,,,desktop,"
"454156797,2024-12-10T08:14:14Z,1403/09/20 11:44,حسام tridman,koshbakht,retwit,#شپلی بدونید دارید چی رو کجا میفروشید،،این سهم خیلی به بازار وسهامدارا  بدهکارهوحالا حالا ها جای رشد دارد"
"454157022,2024-12-10T08:19:54Z,1403/09/20 11:49,BM,bm1355,twit,#شسینا \nبه نظرم بشار اسد مدیر عامل شسینابوده که با فرارش حی منفی می خوره. یه خبری به هیات مدیره خ . ا ک بر سر بدید او زنده است و در مسکو روزی می خورد"
"454157011,2024-12-10T08:19:46Z,1403/09/20 11:49,کاوه صفرزاده,kaveh1355,quote,اینچنین نشان داد فعلا !"
"454157001,2024-12-10T08:19:40Z,1403/09/20 11:49,amin,aminneza,twit,#وسدید برنامه فروش 1.3 درصد سهم \"وسدید\" با دو برابر قیمت فعلی\n1403/09/1306:25:58\n\nبه گزارش پایگاه خبری بورس پرس، گروه ‌صنعتی‌سدید که در بازار پایه زرد فرابورس حضور دارد 21 آذر باید منتظر تعیین تکلیف بلوک .1.3 درصدی باشد که قرار است از سوی بانک سامان روانه میز فروش شود.\n\nبراساس این گزارش، مقرر شده بیش از 399.2 میلیون سهم \"وسدید\" با قیمت پایه 442 تومانی هر سهم و به ارزش 176.4 میلیارد تومان به صورت عمده و نقد عرضه شود. آخرین قیمت هر سهم این شرکت در تابلو معاملات 217 تومان بود."
"454156997,2024-12-10T08:19:39Z,1403/09/20 11:49,سهام سهامدار,sahamsahamdar,quote,#خزر\nمنظورت ما سهامداراشیم؟؟؟؟؟"
"454156993,2024-12-10T08:19:32Z,1403/09/20 11:49,محمد,fatyzz13541358,twit,#ذوب ذوب به 56 تا 57 برسد تازه آنهایی که در سقف خریداری کرده‌اند سر به سر می‌شوند بنابراین حداقل تا ۷۰ تومان باید برود تا ه اندازه بانکی ها در یک سال سود بدهد. امروز حجم معاملات ذوب از ۵ میلیارد سهم می‌گذرد و سهامدار جدید به همین سادگی از ذوب نخواهد گذشت"
"454156923,2024-12-10T08:17:31Z,1403/09/20 11:47,Hosin,hossin12,retwit,#شاخص_بورس برای  کسانی که تجربه دارند بورس بلد هستن می گم .، با این حجم معاملات میریم برای شاخص ۳ میلیون."
"454156982,2024-12-10T08:19:14Z,1403/09/20 11:49,Bmmmmmm,mortezabmd,twit,#شپلی بیشتر شبیه خالی کردن میمونه"
"454156942,2024-12-10T08:18:12Z,1403/09/20 11:48,dr.jamali,simpleinvestmen,quote,نامحرما رو داره پیاده میکنه قرار نیست هر کی حجم سنگین صف خرید رو دید و پرید تو سهم با آسانسور بره بالا \nسود تپل مال اونه که یکساله حفاری رو رصد کرده و می‌دونه بازی بزرگان چطوریه"
