"453863464,2024-11-26T08:34:06Z,1403/09/06 12:04,Mohammad Mahmoudi99,mahmoudi99,twit,#شتران  تاییدیه ورودش را داده قبلا مراقب باشید در اصلاحهاش از چنگتون در نیارن اصلاح ستونی از تکنیکال است تارگت بلند مدت عالی دارد"
"025c123b-114b-425a-83ce-fe582b739fc7,,,,,all,"
"453863447,2024-11-26T08:33:25Z,1403/09/06 12:03,Mohammad Mahmoudi99,mahmoudi99,twit,#لپارس  تاییدیه ورودش را داده قبلا مراقب باشید در اصلاحهاش از چنگتون در نیارن اصلاح ستونی از تکنیکال است تارگت بلند مدت عالی دارد"
"453863440,2024-11-26T08:33:07Z,1403/09/06 12:03,BetaModir,betamodir,twit,#خودرو بخرید که دیگه گیرتون نمیاد.🤠🧐😊🤣"
"453863429,2024-11-26T08:32:57Z,1403/09/06 12:02,mojitrd,mojitrd,twit,#اخابر \nمقاومت شکسته شده \nگزارش بیاد میترکه"
"453863423,2024-11-26T08:32:44Z,1403/09/06 12:02,abi,abi18889,twit,#حفاری درضمن پی ب ای 2اسمش در واقعیت همچین سودی موجود نیست والی بازار  اح مق نبود درو میکردن نمادو....و مورد بعدی کل بازار این مدت باخودرو رفتن بالا حفاری فقط درجازد  الان ارزش مارکتش 2هزارمیلیارد تومان بالاتر از تراز صورتهای مالیشم هست  حباب ققیمتش نسبت ب صورتهعای مالی شرکت واس همین بالا نمیره"
"453863411,2024-11-26T08:32:30Z,1403/09/06 12:02,saber,mab1,twit,#ونیرو به نظر من ارزش خرید ندارد گول افزایش سرمایه و الگوی کاپ و اینکه میخواهند سهم را جمع کنند برای همین بالا نمی رود را نخورید سهمی که ارزش خرید داشته باشد حقوقی ها نمیگذارند یک دونه اش گیر شما بیاد روزهای بالای شاخص و ضعیت خوب بازرا با این حجم ورود نقدینگی نتونه رشد کنه روزهای عادی ازش انتظاری نیست این سهم رشد خودش کرده و فعلا همین جاها در جا میزنه با بررسی کامل وارد شوید اگر قصد خرید دارید . تو این چند روزه سهامدارهای قبلی یکدونه سهم هم نخریده اند یعنی چه؟ دارن نوسان شما میگیرند مراقب باشید"
"453863381,2024-11-26T08:31:24Z,1403/09/06 12:01,Mohammad Mahmoudi99,mahmoudi99,twit,#غدشت  تاییدیه ورودش را داده قبلا مراقب باشید در اصلاحهاش از چنگتون در نیارن اصلاح ستونی از تکنیکال است تارگت بلند مدت عالی دارد"
"453863376,2024-11-26T08:31:06Z,1403/09/06 12:01,Rooz,m12345g,twit,#فاذر به احتمال افشای الف دارد."
"453863372,2024-11-26T08:31:01Z,1403/09/06 12:01,ZAGROS,zagros12345,twit,#خودرو دوستان خودرو خیلی خوب اومده بالا تو همین مدت که خودرو از ۲۱۰به ۳۲۰رسیده و خگستر از ۲۸۰به ۴۲۰رسیده خیلی از سهم های خودرویی کوچک اصلا رشدی نکردن و حتی منفی هم بودن\nسهم خکار امروز میره برای افزایش سرمایه ۶۰درصدی\nبکاب \nفمراد \nو …"
"453863367,2024-11-26T08:30:56Z,1403/09/06 12:00,مهدی,mehdikhorrami57,quote,بازار برای بالا رفتن نیاز به دست به دست شدن سهم ها و حجم خوردن داره . بهترین پیشنهاد اینه فروشنده نباشید و اگر تصمصم به اصلاح سبد خودتون دارید الان بهترین موقع هستش"
