"454176514,2024-12-11T08:35:35Z,1403/09/21 12:05,یزدان ابراهیمی,yazdanebrahimi,twit,#شاخص_بورس \n\n// امروز : بیتکوین.طلا.نفت"
"65c4597e-1b80-449e-b2ac-7f2f1b7247ea,,,,,all,"
"454176509,2024-12-11T08:35:33Z,1403/09/21 12:05,سپاسگزارم,asxfvhnklz09,twit,#وتجارت \nبر پیاده شدگان و فروشندگان و جاماندگان باید گفت؛ درود و دو صد بدرود 😅 👋"
"454176500,2024-12-11T08:35:19Z,1403/09/21 12:05,فضل حاجی زاده,hajabol,twit,#جوانه_کوچک برای میان مدت و بلند مدت ، از این صندوق غافل نشید ، می تواند رشد خوبی داشته باشد"
"454176493,2024-12-11T08:35:12Z,1403/09/21 12:05,omidnet,omidnet,twit,#نمرینو ترررررر  قفلی زده"
"454176490,2024-12-11T08:35:12Z,1403/09/21 12:05,محمد,fatyzz13541358,twit,#سشرق سلام بر سشرق 900 تومانی روز شنبه ان شاءالله 24 آذر ماه"
"454176479,2024-12-11T08:34:53Z,1403/09/21 12:04,svkh,svkh,twit,#ودی با اين رشد بورس و درجا زدن بيمه دي مشخصه كه تو شركت خبراي خوبي ردوبدل نميشه"
"454176451,2024-12-11T08:33:56Z,1403/09/21 12:03,رضا,hazr03990,quote,دقیقا،با صبر و حوصله"
"454176443,2024-12-11T08:33:49Z,1403/09/21 12:03,داریوش دوم,amnirgt2223,twit,#موج  اگه صندوق اهرمی برمبنای شاخص هم وزن ویک صندوق اهرمی. بر مبنای سهام فرابورسی پذیره نویسی بشه عالی"
"454176429,2024-12-11T08:33:30Z,1403/09/21 12:03,aliot,aliotbeniot,twit,#شاخص_بورس رحبر  هم چیز خاصی نگفت . تمام حرفاش تکراری . ارز نیما هم داره هی بالا میاد . تو گزارش های 9 ماهه بتونه خودشو نشان بده بورس بالا ی خوبی خواهد زد .غلط املایی برای ثبت توییت."
"454176426,2024-12-11T08:33:30Z,1403/09/21 12:03, King Midas,abcabckhodro,quote,وقتی نرخ دلار توافقی بشه حدود ۶۵ (فعلا)، یعنی سودآوری خیلی زیاد شده. شاخص ۲۵۰۰ شوخی خواهد بود."
