"453719487,2024-11-17T09:47:56Z,1403/08/27 13:17,آریا ایرانی,a.irani,twit,#خمحور \nهمین الان زنگ زدم ناظر پاسخگو بود\n لطفاً همه زنگ بزنید"
"025c123b-114b-425a-83ce-fe582b739fc7,,,,,all,"
"453719482,2024-11-17T09:47:52Z,1403/08/27 13:17,میثم,meysam026,twit,#ثفارس کسی به قطار ایستاده سنگ نمیزنه....این اراجیف گویی ها نشان از در حال حرکت بودن قطار ثفارس هست.چرا سهم های #ولملت که از هزار و دویست رسیده به چهارصد یا #اتکام که از هشتصد رسیده دویست و سی دو گروه نیستن داخل سهمش???ولی شتران که یک هفته س قفل صف خرید هست میان هشدار میدن حقوقی میخواد خالی کنه حواستون باشه بفروشین دوباره پایینتر بتوتید بخرید...."
"453719476,2024-11-17T09:47:45Z,1403/08/27 13:17,رضا,aero,twit,#خبنیان \nتقاطع طلایی خطوط استاتیک و دینامیک تو قیمت 160 تومن در حال وقوع هستن. اگر بتونه پر قدرت ردش کنه و تثبیت بده میشه گفت روند نزولی چند سالش رو شکسته وگر نه این مثبت ها پولبکی خواهد بود بر حمایت 160 تومنی که الان شده مقاومت قیمتی براش. در هر حال نشون داد خریدار صد میلیون تایی داره و البته فروشنده صد میلیونی هم داره"
"453719464,2024-11-17T09:47:24Z,1403/08/27 13:17,علی نوروزی,ali900900,quote,این شد حرف حساب.\nممنون"
"453719425,2024-11-17T09:44:13Z,1403/08/27 13:14,کارزار ,aadam,twit,#شاخص_بورس بورس وقتی 1000 درصد رشد کرد اونوقت باید تازه در مورد اینکه رفتی تو سود یا نه صحبت کنی!!! الان فقط مسخره بازی هستش"
"453719410,2024-11-17T09:43:27Z,1403/08/27 13:13,TROY,troy2000,twit,#گلدیرا  با توجه به اخبار مثبت در خصوص سهم ، مثل: \nگزارشات ماهانه و فصلی عالی سهم ،\nافزایش سرمایه پیش رو،\n احداث خط تولید یخچال ساید بای ساید جی پلاس در سیرجان و ...\n خریدهای سنگین هر روزه حقوقی و ... \nافزایش نرخ دلار نیمایی و ... \nروند صعودی و مثبت بازار ...\nانشاا... به زودی شاهد صعود خوب گلدیرا خواهیم بود 👌👌"
"453719406,2024-11-17T09:43:21Z,1403/08/27 13:13,آراز2022,ektuayar,twit,#وبصادر اینکه خبر خیلی خوبیه🙂 سهمی که ارزش بازاری 36 همت داره سرمایه اش میشه 78همت یعنی پررررروازززززز❤️"
"453719403,2024-11-17T09:43:18Z,1403/08/27 13:13,محسن رجبعلی ها,morrisan,twit,متولیان بورس برای سرکوب یا کنترل یا مفت خری ابزارهای مخطلفی برای خودشان تعریف کردن نمیدانم برای حمایت از سهامداران چه کارهای بلد هستند\nا-حجم مبنا\n۲-بازارگردانی\n۳-انواع و اقسام صتدوق(بحدی زیاد شده که تعداد صندوقها از تعداد سهام بیشتر هست)\n۴-خودی ناخودی\n۵-سبدگردانی\n۶-......"
"453719358,2024-11-17T09:40:19Z,1403/08/27 13:10,tzjhgjhuih,razae1381,twit,#وبصادر اینا که میگفتن با 40 درصد ظرفیت رو تجدید اموال حساب کردیم چطور تجدید نصف شد"
"453719344,2024-11-17T09:39:55Z,1403/08/27 13:09,محب علی,alimohebrad,twit,#بفجر بازنشد چرا؟  کسی خبر داره؟"
