"454102672,2024-12-08T07:03:02Z,1403/09/18 10:33,تحلیل بازار,hamid.vatan,retwit,#شاخص_بورس #خودرو \nاولین سخنان محمد الجولانی رییس معارضین مسلح سو.ریه پس از پیروزی در د.مشق:\nبا صراحت میگوییم منفی های نیمه اول بازار امروز در بورس تهران به ما هیچ ارتباطی ندارد و تاکید میکنیم اصلاحات کوتاه، فقط بخشی از روند عادی بازار سرمایه است! 😁😁"
"035228bc-cab5-4443-8e1b-1de4592facdc,,,,,desktop,"
"454106125,2024-12-08T08:32:09Z,1403/09/18 12:02,یاسر ت,yasertrader,quote,از فرصت های نوسانی استفاده کنید ‌‌‌. خرید از صف فروش عالی بود"
"454106118,2024-12-08T08:32:03Z,1403/09/18 12:02,خدابنده,edman,twit,#خودرو فردا صف خرید داریم داستان س و ر ی ه هم جمع شد جنگ هم داستانش تموم شد"
"454106115,2024-12-08T08:32:01Z,1403/09/18 12:02,H.khanbaba,h.khanbaba66,twit,#عیار \nبگیر در نره....\n13400 تومن"
"454106105,2024-12-08T08:31:35Z,1403/09/18 12:01,حسین,h1365hossein,twit,#کرومیت با 5 میلیون ضرر فروختم.حقوقی هم داره میفروشه"
"454106098,2024-12-08T08:31:26Z,1403/09/18 12:01,سهامدار خرد,saham433,quote,به قیمت معاملاتی و پایانی اهرمی ها که نگاه کنید به خوبی متوجه می شوید که اصلاح موقت به پایان خودش رسیده و با این افزایش نرخ نیما و سایر اخبار باید منتظر تکرار سال 98 در بورس ایران باشیم. گذشته و ضررهایی که کرده بودی رو فراموش کن. دوران جدیدی شروع شده که احتمالا چند سال طول می کشه.\n\nالــــــــــآن وقــــــــــت فـــــــــروش نیـــــــست.\n\n#اهرم #شتاب #موج"
"454106093,2024-12-08T08:31:24Z,1403/09/18 12:01,اردشیر1350,ardeshir1350135,quote,پس خ ا ک بر سر بانک دی که به دنبال ضرر زدن به سهامداره حالا ما یا سپاهی که مثل مثل همه ما سهامداره"
"454106089,2024-12-08T08:31:23Z,1403/09/18 12:01,علی رستمی,rostami_tahlil,quote,#کایزد \nشما که خیلی حالیت هست و ادعات میشه بگو به ما هم یاد بگیریم \nاین همه سهم که مثبت و صف خرید هستند مگر رشدشون را به خودرو گره زدند \nبازیگر سهم مهمه که از سهم حمایت کنه و نه اینکه دنبال بهانه برای منفی شدن و منفی کردن سهم داشته باشه\nمگه اون زمانی که خودرو داشت بالا میرفت کایزد رشد کرده که حالا که میخاد خودرو اصلاح کنه کایزد منفی کنه و اصلاح بکنه \nشما خودتو به ..... میزنی یا بقیه را .....\nشما مثل اینکه فقط اینجا نشستی که ببینی چه کسی پست میزاره و سریع بیای و جواب  پست ها را بدی \nتو بازار مثبت که سهم های درپیت هم مثبت بودند .مهم اینه که در بازار منفی سهمی که اینقدر پر ادعاست و این همه حامی های سینه چاک داره حمایت بشه و سهم روند رو به بالا داشته باشه \nباحلوا حلوا کردن دهن شیرین نمیشه .....\nبازیگر اگر بازیگر باشه قطعا سهم بازار مثبت و منفی و جنگ نمیشناسه"
"454106086,2024-12-08T08:31:21Z,1403/09/18 12:01,داش اکل,dashakol4385,twit,#وآفری برای خرید عالیه"
"454106083,2024-12-08T08:31:15Z,1403/09/18 12:01,احمد ميهني,ahmadmhn999,twit,#دی ششماهه اول امسال 37 تومان به ازای هر سهم زيان ساخته كه وقتي با زيان 42.5 توماني سال پيش جمع بسته شود به زیان هنگفت 80 توماني، آن هم فقط در عرض یك سال و نیم مي رسیم. اين زیان سازی قطعا ادامه پیدا خواهد كرد و سال بعد همين موقع، رقم زیان انباشته بين 110 تا 150 تومان خواهد بود. دارایی هاي اين بانك هم به دلیل داشتن معارض و قيمت گذاری نجومي، اصلا خريدار ندارد و بنابراین در وضعیت كاملا بغرنجی قرار گرفته. از من به شما نصيحت هرگز حتي هزار تومان هم براي خريد سهام آن صرف نكنید. فقط برید روي سهام سودده و بنیادی"
